1574,Dogwood Mountain Homes Ltd.,"Construction, Materials, Contractors",3478 Santa Fe Place,Nanaimo,BC,V9T 0A6,(250) 585-6317,(250) 585-6710,http://www.dogwoodmountainhomes.com
211,Dollars & Cents Bottle Sorting Facility,Professional Services,B - 425 Madsen Rd.,Nanaimo,BC,V9S 5X3,(250) 714-1179,(250) 716-1137,N/A
1960,Dominion Lending Centres - Integrity Mortgage BC,Banking,2nd floor - 503 Comox Rd,Nanaimo,BC,V9R 3J2,(250) 729-3890,N/A,http://www.integritymortgage.ca
451,Dougan Irwin & Associates CPAs,Accounting  & Bookkeeping,Suite #3 - 4890 Rutherford Rd,Nanaimo,BC,V9T 4Z4,(250) 754-1291,(250) 754-9500,http://www.douganirwin.ca
2036,Downtown Nanaimo Dental Group,Health Care & Personal Services,5-140 Wallace St.,Nanaimo,BC,V9R 5B1,(250) 754-4322,(250) 754-4324,http://www.drmahara.com
2247,Dr. M. Lang & Dr. R.M. Renner Inc.,Health Care & Personal Services,201 - 1801 Bowen Road,Nanaimo,BC,V9S 1H1,(778) 441-1993,(778) 441-1983,N/A
2072,Duncan Allen Law LLP,Legal Services,#10-327 Prideaux Street,Nanaimo,BC,V9R 2N4,(250) 591-1055,N/A,http://www.duncanallenlaw.com
4536,Datum Point Studios Inc,"Construction, Materials, Contractors","101-5170 Dunster Road, Suite 256",Nanaimo,BC,V9T 6M4,(250) 667-3286,N/A,http://www.datumpoint.ca
5793,Deborah Goodman,Individual,148 Cowling Place,Nanaimo,BC,V9R 6R7,(250) 591-9051,N/A,http://www.debbiegoodman.com
5596,Dr. David Witty,Individual,1405-154 Promenade Drive,Nanaimo,BC,V9R6Y3,(250) 618-9194,N/A,N/A
232,Edgewood,Health Care & Personal Services,2121 Boxwood Rd,Nanaimo,BC,V9S 4L2,(250) 751-0111,(250) 751-2758,http://www.edgewood.ca
1520,Elite Image Software Corp.,Professional Services,2030 Boxwood Road,Nanaimo,BC,V9S 5W7,(250) 591-0175,N/A,http://www.eliteimage.ca
1851,Employers' Advisers Office,Government,404 - 495 Dunsmuir Street,Nanaimo,BC,V9R 6B9,(800) 925-2233,(855) 664-7993,http://www.gov.bc.ca/employersadvisers
78,Erickson Roofing Ltd.,"Construction, Materials, Contractors",#7 - 4151 Mostar Road,Nanaimo,BC,V9T 6A6,(250) 758-5440,(250) 758-5495,http://www.ericksonroofing.com
242,ETHOS Career Mgmt. Group Ltd.,Professional Services,202-155 Skinner St.,Nanaimo,BC,V9R 5E8,(250) 741-8116,(250) 741-8117,http://www.ethoscmg.com
248,Eye Care Nanaimo,Health Care & Personal Services,101-6330 Dover Road,Nanaimo,BC,V9V 1S4,(250) 390-1447,(250) 390-1437,http://www.eyecarenanaimo.com
2186,E-Zone Embroidery & Custom Apparel Ltd.,Professional Services,827 Douglas Ave.,Nanaimo,BC,V9R 4M9,(250) 740-0263,(250) 740-0263,http://www.embroideryzone.ca
5824,Eagle Point Dental,Health Care & Personal Services,1-6304 Dover Rd.,Nanaimo,BC,V9V 1S4,(250) 756-4746,N/A,http:// www.eaglepointdental.ca
3393,Ecklundson Construction Ltd.,"Construction, Materials, Contractors",#5 - 2105 Bowen Road,Nanaimo,BC,V9S 1H7,(250) 758-9436,N/A,http://theecgroup.ca
3322,Eclipse Business Consulting Inc.,Professional Services,487 Ninth St,Nanaimo,BC,V9R 6Z3,1-778-231-4545,N/A,http://www.eclipsehr.ca/
5663,Eco Wash Shop,Automotive,2-4396 Boban Dr,Nanaimo,BC,V9T 5V9,(250) 585-0386,N/A,http://ecowashshop.com
5827,Ecofish Research Ltd.,Professional Services,3148 Barons Road,Nanaimo,BC,V9T 4B5,250 824-1424,N/A,http://https://www.ecofishresearch.com/
4551,Eden Gardens- Nanaimo Travellers Lodge Society,Health Care & Personal Services,1917 Northfield Road,Nanaimo,BC,V9S 3B6,(250) 760-2644,N/A,http://www.edengardens.ca
5592,engageQ digital inc.,Advertising & Media,N/A,Nanaimo,BC,N/A,(855) 863-6233,N/A,http://www.engageQ.com
2197,Felder Machinery Imports,"Construction, Materials, Contractors",6-4115 Moster Rd.,Nanaimo,BC,V9T 6A7,(250) 585-0550,(250) 585-7399,http://www.feldercanada.com
1125,First Memorial Funeral Services,Funeral Services,1720 Bowen Rd.,Nanaimo,BC,V9S 1G9,(250) 754-8333,(250) 754-1538,http://www.firstmemorialfuneral.com
262,Flying Fish,Retail,180 Commercial Street,Nanaimo,BC,V9R 5G6,(250) 754-2104,(250) 754-2103,http://www.flyingfishnanaimo.com
3318,Foxy Dog Grooming,Pets,2312 Briarwood Place,Nanaimo,BC,V9T 4J4,(250) 756-0206,N/A,http://www.foxydog.ca
268,"Frank Allen Financial Group Inc., The",Finance,1605 Bowen Rd,Nanaimo,BC,V9S 1G5,(250) 753-2101,(250) 753-2339,http://frankallenfinancial.com
2023,Full Scope Rehabilitation Services Inc.,Health Care & Personal Services,335 Wesley St. #203,Nanaimo,BC,V9R 2T5,(250) 618-0586,(778) 441-1859,http://www.fullscoperehab.ca
3328,Futurpreneur Canada,Finance,580 - 425 Carral St.,Vancouver,BC,V6B 6E3,(604) 362-5344,N/A,http://www.futurpreneur.ca 
766,FYidoctors Nanaimo,Health Care & Personal Services,1 - 1500 Waddington Rd,Nanaimo,BC,V9S 4V9,(250) 753-4531,(250) 753-7066,http://www.fyidoctors.com
3479,N/A,N/A,6902 Pine Street PS31,Omaha,NE,68106,1-800-416-7716 Opt 1,N/A,N/A
5615,Foley Dog Treat Company,Pets,B-1945 Bollinger Rd ,Nanaimo,BC,V9S5W9,(250) 753-3647,N/A,http://www.foleydogtreat.com
4513,Frances Murray Bookkeeping Services,Accounting  & Bookkeeping,183 Heritage Drive,Nanaimo,BC,V9V 1J9,(250) 667-0404,N/A,http://www.murraybooks.ca
4499,Franchise Planning Group Ltd.,Professional Services,680 Terminal Avenue,Nanaimo,BC,V9S 4K2,(250) 716-7000,N/A,http://www.businessplannersfinancial.com
1603,Freedom 55 Financial/David McCallum,Finance,431 Woodhaven Dr.,Nanaimo,BC,V9T 5M2,250-753-9955 ext. 520,(250) 953-9953,N/A
969,GardaWorld Cash Services,Professional Services,301 - 4300 Wellington Rd.,Nanaimo,BC,V9T 2H3,(250) 751-8563,(250) 751-0298,http://www.g4s.ca
2161,Glacial Bay Organic Clay Inc.,Health Care & Personal Services,5260 Fillinger Cr,Nanaimo,BC,V9V 1H7,(250) 323-4602,(250) 323-4612,http://www.glacialorganicclay.com
1981,GME Machinery Inc.,"Construction, Materials, Contractors",6016 Bowron Place,Nanaimo,BC,V9T 6A4,(250) 756-1077,N/A,http://www.gmeco.ca
309,Grant Thornton LLP,Accounting  & Bookkeeping,30 Front Street,Nanaimo,BC,V9R 5H7,(250) 753-2544,(250) 754-1903,https://www.grantthornton.ca 
290,Graphic Office Interiors Nanaimo Ltd.,"Construction, Materials, Contractors",104 - 335 Wesley St.,Nanaimo,BC,V9R 2T5,(250) 741-8996,(250) 753-4594,http://www.graphicoffice.com
1041,Great Canadian Oil Change,Automotive,130 - 3200 N. Island Hwy.,Nanaimo,BC,V9T 1W1,(250) 729-3666,(250) 729-3662,http://www.oilchangenanaimo.com
698,GT Hiring Solutions,Professional Services,101-155 Skinner St.,Nanaimo,BC,V9R 5E8,(250) 714-0085 ext.236,(250) 714-0093,http://gthiringsolutions.ca/en/nanaimo
294,GT Hiring Solutions 2005 Inc.,Professional Services,255-2000 Island Hwy. N.,Nanaimo,BC,V9S 5W3,(250) 714-0085,(250) 756-8899,http://www.gthiringsolutions.ca
4526,GetMyKit.ca,Health Care & Personal Services,3039 Hillview,Lantzville,BC,V0R 2H0,(250) 821-1222,N/A,http://www.getmykit.ca
5669,Gio Creative,Advertising & Media,1740 Morden Rd,Nanaimo,British Columbia,V9X 1T9,(250) 714-5683,N/A,http://www.giocreative.ca
1182,Grand & Toy,Retail,2330 Government St.,Victoria,BC,V8T 5G5,(250) 952-7004,(250) 384-8631,http://www.grandandtoy.com
5660,Great Canadian Oil Change,Automotive,6470 Metral Drive,Nanaimo,BC,V9T 2L8,(250) 933-3555,N/A,http://www.oilchangenanaimo.com
4516,Greg Yaceyko Professional Corporation,Accounting  & Bookkeeping,4563 Sheridan Ridge Road,Nanaimo,BC,V9T 6S7,(778) 837-9816,1-250-585-2652,N/A
296,Habitat For Humanity MVI,Community Service,1-4128 Mostar Rd.,Nanaimo,BC,V9T 6C9,(250) 758-8078 ext 2,(250) 758-8096,http://www.habitatmvi.org
301,Harbour Air Seaplanes,Travel & Accommodation,1A - 90 Front St,Nanaimo,BC,V9R 5K4,(250) 714-0900,(250) 714-0655,http://www.harbourair.com
302,Harbour Chandler Ltd.,Marine,52 Esplanade,Nanaimo,BC,V9R 4Y7,(250) 753-2425,(250) 753-6355,http://www.harbourchandler.com
943,Harris Kia,Automotive,2575 Bowen Road,Nanaimo,BC,V9T 3L4,(250) 751-1168,(250) 751-1131,http://www.harriskia.ca
307,Hartmann & Company,Retail,241 Selby St,Nanaimo,BC,V9R 2R2,(250) 754-2288,(250) 754-2286,http://www.hartmannandcompany.com
1789,Hazelwood Group of Companies,"Construction, Materials, Contractors",1930 Bollinger Rd,Nanaimo,BC,V9S 5W9,(250) 716-1940,(250) 716-1941,http://www.hazelwood.ca
606,HB Real Estate Group @ RE/MAX of Nanaimo,Real Estate,1 - 5140 Metral Dr.,Nanaimo,BC,V9T 2K8,(250) 751-3597,(250) 751-1300,http://www.hbrealestategroup.com/
313,Heart and Stroke Foundation,Community Service,401 - 495 Dunsmuir St.,Nanaimo,BC,V9R 6B9,(250) 754-5274,(250) 754-5275,http://www.heartandstroke.bc.ca
314,Heath Law LLP,Legal Services,200 - 1808 Bowen Rd,Nanaimo,BC,V9S 5W4,(250) 753-2202,(250) 753-3949,http://www.nanaimolaw.com
2225,Hein Mechanical Services Inc.,"Construction, Materials, Contractors",4434 Wellington Rd.,Nanaimo,BC,V9T 2H3,(250) 729-8815,(250) 729-8655,http://www.heinmechanical.ca
2162,Helijet International Inc.,Travel & Accommodation,100 Port Drive,Nanaimo,BC,V9R 0C7,1-800-665-4354,(604) 273-5301,http://www.helijet.com
319,Herold Engineering Ltd.,"Construction, Materials, Contractors",3701 Shenton Rd.,Nanaimo,BC,V9T 2H1,(250) 751-8558,(250) 751-8559,http://www.heroldengineering.com
911,Heydemann Art of Photography,Creative Services,3531 Monterey Dr.,Nanaimo,BC,V9T 6T2,(250) 729-5444,N/A,http://www.haphotography.com
1332,Hired Guns Creative,Creative Services,41 Chapel Street,Nanaimo,BC,V9R 4Y3,(250) 591-6965,N/A,http://www.hiredgunscreative.com
328,HSBC Bank Canada,Banking,101 - 6551 Aulds Rd,Nanaimo,BC,V9T 6K2,(250) 390-8974,(250) 390-8955,http://www.hsbc.ca
330,"Hub City Paving, Divison of Lafarge Canada Inc.","Construction, Materials, Contractors",61 Nanaimo River Rd.,Nanaimo,BC,V9X 1S5,(250) 754-2195,(250) 753-2421,http://www.lafarge-na.com
332,Hyland Homes Ltd,Real Estate & Property Management,3140 Graham Rd.,Ladysmith,BC,V9G 1C9,(250) 722-2510,(250) 722-2509,N/A
5775,"Halcyon Plumbing, Heating & Gas","Construction, Materials, Contractors",209- 775 Terminal Avenue North,Nanaimo,BC,V9S 0B4,(250) 668-0591,N/A,http://www.halcyonnanaimo.com
5631,Health Well Educators and Consultants Ltd./Seniors Connect ,Community Service,N/A,N/A,N/A,N/A,(250) 760-0301,N/A,http://Healthwell.ca/nanaimoseniorsconnect.ca 
1785,HollisWealth/Pacific Group Wealth Management.,Finance,103-360 Selby St.,Nanaimo,BC,V9R 2R5,(250) 591-0788,N/A,http://www.pgwm.ca
4529,Household CEO,Education,2730 Cedar Heights Cres,Nanaimo,BC,V9X 1N4,(250) 323-0919,N/A,http://www.household-ceo.com
4518,Hub City Cinema Society,Creative Services,15 Lois Lane,Nanaimo,BC,V9R 5B8,(250) 802-3967,N/A,http://www.hubcitycinema.ca
5595,HUB International Insurance Brokers,Insurance ,8-1551 Estevan Rd.,Nanaimo,BC,V9S 3Y3,(250) 753-4169,N/A,http://https://www.hubinternational.com/en-CA/offices/ca/british-columbia/nanaimo-estevan-road
341,Industrial Plastics & Paint & Custom Fabrication,"Construction, Materials, Contractors",2052 Boxwood Rd,Nanaimo,BC,V9S 5W7,(250) 758-3390,(250) 758-1419,http://www.ippnet.com
343,Inn On Long Lake,Travel & Accommodation,4700 N Island Hwy,Nanaimo,BC,V9T 1W6,(250) 758-1144,(250) 758-5832,http://www.innonlonglake.com
1974,Inner Harmony Registered Acupuncture,Health Care & Personal Services,305-321 Wallace St.,Nanaimo,BC,V9R 5B6,(250) 740-5437,(250) 740-5437,http://www.innerharmony.ca
743,Innov8 Digital Solutions,Professional Services,7 - 4131 Mostar Rd,Nanaimo,BC,V9T 6A6,(250) 758-7373,(250) 758-1121,http://innov8ds.ca
464,Innovation Island Technology Association,Professional Services,#13 - 327 Prideaux Street,Nanaimo,BC,V9R 2N4,(250) 753-8324,N/A,http://www.innovationisland.ca
1255,Integral Securities,Finance,450 Wentworth St.,Nanaimo,BC,V9R 3E1,(250) 753-1124,(250) 754-7692,http://www.integralwealth.com
952,Intraworks IT Management,Computer & Information Technology,100 - 4311 Boban Dr.,Nanaimo,BC,V9T 5V9,(250) 729-8624,(250) 729-8625,http://www.intraworks.ca
349,Investors Group,Finance,101-5070 Uplands Dr.,Nanaimo,BC,V9T 6N1,(250) 729-0904,(250) 729-0908,http://www.investorsgroup.com
1426,Invis Inc.,Finance,A-5107 Somerset Dr.,Nanaimo,BC,V9T 2K5,(250) 758-1200,(250) 758-3333,http://www.nanaimosmortgageexperts.com
993,Ion Marine Nanaimo,Marine,3770 Glen Oakes Drive,Nanaimo,BC,V9T 6H2,(250) 714-5779,N/A,N/A
350,ISL Customs Brokers,Professional Services,206 - 75 Front St.,Nanaimo,BC,V9R 5H9,(250) 754-2305,(250) 754-2544,http://www.islbroker.com
352,Island Communications Ltd,Computer & Information Technology,2540 Bowen Rd,Nanaimo,BC,V9T 3L3,(250) 758-7301,(250) 758-0294,http://www.island-communications.com
1604,Island Corridor Foundation/Vancouver Island Rail,Community Service,PO Box 375 Stn A,Nanaimo,BC,V9R 5L3,(250) 754-7254,1-888-662-4197,http://www.islandrail.ca
353,Island Crisis Care Society,Community Service,#3-1200 Princess Royal Ave,Nanaimo,BC,V9S 3Z7,(778) 441-4227,(778) 441-2797,http://www.islandcrisiscaresociety.ca
2012,Island Ferry Services Ltd.,Travel & Accommodation,206-3542 Blanshard Street,Victoria,BC,V8X 1W3,(250) 217-2925,(250) 598-9188,http://www.facebook.com/islandferries
2081,Island Red Cedar Construction Ltd.,"Construction, Materials, Contractors",13 Kennedy Street,Nanaimo,BC,V9R 2H5,(250) 668-6234,N/A,http://www.islandredcedar.com
361,Island Savings -  A Division of First West Credit Union,Banking,97 - 6631 Island Hwy. N.,Nanaimo,BC,V9T 4T7,(250) 390-7070,(250) 390-3417,http://www.islandsavings.ca
122,Island Timberlands LP,"Construction, Materials, Contractors","4th floor, 65 Front St",Nanaimo,BC,V9R 5H9,(250) 755-3500,N/A,http://www.islandtimberlands.com
362,Island Truck & Auto Collision Ltd,Automotive,1881 East Wellington Rd,Nanaimo,BC,V9T 5K9,(250) 754-2641,(250) 754-2006,http://www.islandtruckandautocollision.com
937,IBC Business Brokers Inc.,Professional Services,14A 327 Prideaux Street,Nanaimo,BC,V9R 2N4,(250) 751-7917,(250) 751-2814,http://www.bcbusinessbroker.ca
5672,Input Cowork,Computer & Information Technology,38 Victoria Crescent,Nanaimo,BC,V9R 5B8,(250) 412-3476,N/A,http://inputcowork.com
3345,IRIS Optometrists and Opticians,Health Care & Personal Services,Unit 312 - 60 Commercial Street,Nanaimo,BC,V9R 5G4,(250) 754-2212,N/A,http://www.iris.ca
4563,Iron Oxide Art Supplies,Retail,5 Victoria Rd,Nanaimo,BC,V9R 4N9,(250) 591-4766,N/A,http://www.ironoxideartsupplies.com
4510,Island Buyers / VI Weekly,Advertising & Media,4-4166 Departure Bay Rd,Nanaimo,BC,V9T 4B7,(250) 585-2898,(250) 585-2818,http://www.viweekly.ca
4510#news,Island Buyers / VI Weekly,Advertising & Media,4-4166 Departure Bay Rd,Nanaimo,BC,V9T 4B7,(250) 585-2898,(250) 585-2818,http://www.viweekly.ca
1961,Island EcoEnergy,"Construction, Materials, Contractors",2240 Dorman Rd.,Nanaimo,BC,V9S 5W2,(250) 802-2563,N/A,http://www.islandecoenergy.com
5675,Island Romer Adventures,Travel & Accommodation,5791 Broadway Road,Nanaimo,BC,V9V 1E9,(250) 618-5415,N/A,http://www.islandromer.com
5796,Islanders Outdoor Maintenance,"Construction, Materials, Contractors",Unit 17 - 444 Bruce Avenue,Nanaimo,BC,V9R 5W5,(250) 739-3621,N/A,https://islandersom.ca/
366,J.C. Word Assist Ltd.,Professional Services,111 Skinner St.,Nanaimo,BC,V9R 5E8,(250) 754-7822,N/A,http://www.jcword.com
1323,J.E. Anderson & Associates,"Construction, Materials, Contractors",1A - 3411 Shenton Rd.,Nanaimo,BC,V9T 2H1,(250) 758-4631,(250) 758-4660,http://www.jeanderson.com
373,Jensyd Bio Tech Ltd.,Professional Services,5953 Vermillion Pl,Nanaimo,BC,V9V 1K2,(250) 756-8894,N/A,N/A
986,John R. Manning Law Corp.,Legal Services,"Barristers, Solicitors & Mediators",Nanaimo,BC,V9R 3E1,(250) 753-6766,(250) 753-0080,http://www.mannkirk.com
2164,John Ruttan,Individual,6-93 Commercial St.,Nanaimo,BC,V9R 5G3,(250) 754-1450,(250) 754-1450,N/A
378,Johns' Bedroom Barn & Foam Whse.,Retail,1707 Bowen Rd,Nanaimo,BC,V9S 1G8,(250) 741-1777,(250) 741-1999,http://www.johnsbedrooms.com
380,"Johnston Franklin Bishop, Lawyers",Legal Services,210-3260 Norwell Dr,Nanaimo,BC,V9T 1X5,(250) 756-3823,(250) 756-6188,http://www.jfblaw.ca
381,"Johnston, Johnston & Associates Ltd.",Accounting  & Bookkeeping,1 - 4488 Wellington Rd,Nanaimo,BC,V9T 2H3,(250) 758-8383,(250) 758-8380,http://jjacpa.ca
812,Joy Cameron,Individual,113 Cheryl Pl,Nanaimo,BC,V9V 1C5,(250) 758-7832,N/A,N/A
4553,JABC - Junior Achievement British Columbia,Education,JABC,Vancouver,BC,V6B 4M9,(250) 510-7671,N/A,http://www.jabc.ca
3451,Jahelka Real Estate Group (Royal LePage Nanaimo Realty),Real Estate & Property Management,4200 Island Hwy N,Nanaimo,BC,V9T 1W6,250-751-0804,N/A,http://www.jahelkarealestategroup.com
5667,N/A,N/A,1733 Northfield Road,Nanaimo,BC,V9S 3B1,(250) 713-6301,N/A,https://northfieldmassagetherapy.ca
3371,Jesson Capital Inc,Finance,3432 Stephenson Point Road,Nanaimo,BC,V9T 1K2,(250) 618-5116,N/A,N/A
5656,John Gantner Personal Real Estate Corporation,Real Estate,"PO Box 1059, 173 West Island Highway",Parksville-Qualicum,BC,V9P 2H1,(250) 240-3718,N/A,http://johngantner.com
5601,John Olmstead,Individual,188 Wildlife Place,Nanaimo,BC,V9R6H2,(902) 249-0276,N/A,N/A
5653,Jonday Foods,"Restaurants, Food & Beverage",6330 Lasalle Road,Nanaimo,BC,V9V 1N5,(416) 892-3718,N/A,http://Jondayfoods.ca
5870,JUST SORT IT! PROFESSIONAL ORGANIZER,Health Care & Personal Services,25 Maki Rd Unit 127,Nanaimo,British Columbia,V9R 6N3,2506688908,N/A,http://justsortit.ca
900,Kal Tire,Automotive,837 Old Victoria Rd.,Nanaimo,BC,V9R 5Z9,(250) 754-4456,(250) 754-2173,http://www.kaltire.com
1970,Kania Industries Inc.,Retail,C-2345 Delinea Pl.,Nanaimo,BC,V9T 5L9,(250) 585-1800,(250) 585-1802,http://www.furcanada.com
391,Keller's Jewellers Ltd,Retail,"Box 334, 7180 Lantzville Rd",Lantzville,BC,V0R 2H0,(250) 390-9089,(250) 390-9190,http://www.kellersjewellers.com
392,Ken Hammer & Associates,Real Estate,39 Cypress Street,Nanaimo,BC,V9S 0A1,(250) 758-8905,(250) 758-8906,http://www.kenhammer.com 
1026,Kintama Research Services Ltd.,Professional Services,4737 Vista View Crescent,Nanaimo,BC,V9V 1N8,(250) 739-9044,(250) 729-2622,http://www.kintama.com
494,Kiwanis Village,Community Service,1221 Kiwanis Cres,Nanaimo,BC,V9S 5Y1,(250) 753-6471,(250) 740-2750,http://www.kiwanisvillage.ca
1242,Kiyo Salon & Day Spa Inc.,Health Care & Personal Services,404 Stewart Ave.,Nanaimo,BC,V9S 4C6,(250) 716-9916,(250) 716-9917,http://www.kiyosalon.com
397,KKP (Kwick Kopy Printing),Professional Services,2217 Wilgress Rd.,Nanaimo,BC,V9S 4N3,(250) 758-1511,(250) 758-2311,http://www.kkpnanaimo.ca
1963,Kris Kringle Craft Market,Arts & Entertainment,Beban Park Social Centre,Nanaimo,BC,V9T 3K7,(250) 739-1981,N/A,http://www.kriskringle.ca
597,Kuehnel Wealth | Raymond James,Finance,102 - 5220 Dublin Way,Nanaimo,BC,V9T 0H2,(250) 729-2850,(250) 933-1238,http://www.PersonalWealth.ca
3445,KGZ Development Corp.,Real Estate & Property Management,418B Fitzwilliam Street,Nanaimo,BC,V9R 3A1,250-754-8787,(250) 754-2912,http://www.zorkin.com
5857,Kingfisher Oceanside Resort & Spa,Travel & Accommodation,4330 Island Highway South,Royston,BC,V9N 9R9,(250) 338-1323,(250) 338-0058,http://www.kingfisherspa.com
4523,KIS Payments Consultants Inc.,Finance,#1 - 5148 Metral Drive,Nanaimo,BC,V9T 2K8,1-888-484-3389,N/A,http://kispayments.com
5637,Koncept Nightclub,Arts & Entertainment,240 Skinner Street,Nanaimo,BC,V9R 5E9,(250) 667-2701,N/A,http://www.konceptnightclub.com
3471,Kristopher Rogerson RMT,Health Care & Personal Services,721 St. Andrews Street ,Nanaimo,BC,V9S 1S7,(250) 591-8993,N/A,http://krisrogersonrmt.com
4491,Kwumut Lelum Child and Family Services,Community Service,544 Centre Street,Nanaimo,BC,V9R 4Z3,(250) 591-0933,(250) 591-0935,http://www.kwumut.org
398,L & E Excavating Ltd.,"Construction, Materials, Contractors",PO Box 90,Cedar,BC,V9X 1W1,(250) 722-2624,(250) 722-2623,N/A
720,Laird Wheaton GM,Automotive,2590 Bowen Rd.,Nanaimo,BC,V9T 3L3,(250) 758-2438,N/A,http://www.lairdwheaton.com
419,Lantzville RV Hauler Ltd.,Automotive,6722 Alger Rd.,Lantzville,BC,V0R 2H0,(250) 268-7676,N/A,N/A
2218,L'Association des francophones de Nanaimo,Community Service,31-1925 Bowen Rd.,Nanaimo,BC,V9S 1H1,(250) 729-2776,(250) 729-2777,http://www.francophonenanaimo.org
1852,LegalShield Independent Associate,Legal Services,Unit 68 941 Malone Road,Ladysmith,BC,V9G1S3,(250) 618-1957,N/A,http://cmilledge.wearelegalshield.com
1573,Leverage Marketing,Advertising & Media,3490 Meadow Lane Rd.,Nanaimo,BC,V9T 3G1,(250) 585-5795,N/A,https://wellnessnews.ca/community/nanaimo-north
402,Lewkowich Engineering Associates Ltd.,"Construction, Materials, Contractors",1900 Boxwood Road,Nanaimo,BC,V9S 5Y2,(250) 756-0355,(250) 756-3831,http://www.lewkowich.com
5774,N/A,N/A,"2124 Bowen Road, Unit 110",Nanaimo,BC,V9S 1H7,(250) 760-0479,N/A,http://www.calvorihearing.com
407,Lighthouse Bistro Ltd,"Restaurants, Food & Beverage",50 Anchor Way,Nanaimo,BC,V9R 7B5,(250) 754-3212,(250) 753-1299,http://www.lighthousebistro.ca
408,Living Forest Campground/RV Park,Travel & Accommodation,6 Maki Road,Nanaimo,BC,V9R 6N7,(250) 755-1755,(250) 753-0016,http://www.campingbc.com
409,Loaves & Fishes Community Food Bank,Community Service,210 Fry Street,Nanaimo,BC,V9R 4Z1,(250) 754-8347,(250) 754-8349,http://www.nanaimoloavesandfishes.org
1022,London Drugs (Nanaimo N),Retail,175 - 4750 Rutherford Rd.,Nanaimo,BC,V9T 4K6,(250) 760-2030,(250) 760-2013,http://www.londondrugs.com
413,London Drugs (Port Place),Retail,2-650 South Terminal Ave.,Nanaimo,BC,V9R 5E2,(250) 753-8295,(250) 753-5197,http://www.londondrugs.com
1302,Long Lake Sports & Orthopaedic Physiotherapist Corp.,Health Care & Personal Services,#2 - 4906 Wellington Rd.,Nanaimo,BC,V9T 4B8,(250) 751-0222,(250) 751-0809,http://www.longlakephysio.com
1628,Longwood Brewpub,"Restaurants, Food & Beverage",5775 Turner Road,Nanaimo,BC,V9T 6L8,(250) 729-8225,(250) 729-8856,http://www.longwoodbrewpub.com
4556,Labrecque Business Consulting,Professional Services,P.O. Box 20067,Qualicum Beach,BC,V9K OB1,(778) 835-0091,N/A,http://mikelabrecque.com
3463,Ladybelle Bridal,Retail,373 Franklyn Street,Nanaimo,BC,V9R 2X5,(250) 933-4300,N/A,http://www.ladybellebridal.com
4493,Law Office of Matthew J. Van Den Hooven,Legal Services,PO Box 16,Nanaimo,BC,V9R 5K4,(888) 519-9001,(250) 800-2008,http://www.vandenhooven.ca
4517,Leann Crook,Individual,N/A,Nanaimo,BC,N/A,(780) 271-6778,N/A,N/A
5858,LegalShield Independent Consultant,Legal Services,N/A,Nanaimo,BC,V9S 1H8 ,(250) 713-9790,N/A,http://www.deniemccoy.com
4566,LegArt Apparel,Retail,102-335 Wesley St,Nanaimo,bc,V9R2T5,(250) 709-9690,N/A,http://www.legart.ca
3385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4509,LogoWest Promotional Products,Advertising & Media,#2 300 Terminal Avenue,Nanaimo,BC,V9R 5C8,(250) 591-0979,N/A,http://logowest.ca
4487,Long Lake Chiropractic Centre,Health Care & Personal Services,3955 Victoria Ave,Nanaimo,BC,V9T 1C9,(250) 758-1531,N/A,http://www.myspine.ca
5646,Lussier & Son Contracting Ltd.,"Construction, Materials, Contractors",N/A,Nanaimo,BC,V9R 6X3,(250) 758-1877,N/A,http://www.lussiersoilandbark.com
621,M. Graham & Associates Inc. CGA,Accounting  & Bookkeeping,55 Museum Way,Nanaimo,BC,V9R 0B5,(250) 754-1852,(250) 754-1856,http://www.mgadvantage.ca
1458,Madrona Imaging Inc.,Health Care & Personal Services,1804 Bowen Rd. #A,Nanaimo,BC,V9S 5W4,(250) 753-4351,(250) 753-0856,http://www.madronaimaging.com
1287,Madsen Centre Massage Therapy Clinic,Health Care & Personal Services,"1801 Bowen Rd., Unit 103",Nanaimo,BC,V9S 1H1,(250) 591-5901,N/A,N/A
2171,Manly Media Ltd,Creative Services,61 Garner Crescent ,Nanaimo,BC,V9R 2A5,(250) 754-9254,N/A,http://www.ManlyMedia.com
813,Marilyn Sullivan,Individual,3542 Country Club Dr.,Nanaimo,BC,V9T 1T9,(250) 716-6110,N/A,N/A
1126,Marshall & Associates,Health Care & Personal Services,35A Commercial Street,Nanaimo,BC,V9R 5L3,(250) 754-7703,(250) 754-7494,http://www.marshallcounselling.ca
5853,Master Financial Services Corp,Insurance ,6606 Dover Road,Nanaimo,BC,V9V 1A6,250-390-3331,N/A,http://www.elderplan.ca
443,Mayco Mix,"Construction, Materials, Contractors",Box 542,Nanaimo,BC,V9R 5L5,(250) 722-0064,(250) 722-2720,http://www.maycomix.com
445,Mazzei Electric,"Construction, Materials, Contractors",1910 Northfield Rd.,Nanaimo,BC,V9S 3B5,(250) 751-1727,(250) 751-8172,http://www.mazzeielectric.com
447,McDonalds Restaurants,"Restaurants, Food & Beverage",4725 Rutherford Rd,Nanaimo,BC,V9T 4K6,(250) 758-3422,(250) 729-0950,http://www.mcdonalds.ca
